Algorithm,Heuristic/Depth Limit,Depth,Nodes Generated,Effective Branching Factor
A*(h2),Manhattan,22,1819,1.4066116614591784
A*(h1),Misplaced Titles,22,10459,1.5230147111896382
IDS,N/A,24,119858,1.627837789129228
A*(h2),Manhattan,23,1799,1.38523384520921
A*(h1),Misplaced Titles,23,17450,1.529064791607722
IDS,N/A,33,434557,1.4820057938910187
A*(h2),Manhattan,23,633,1.3237322854470588
A*(h1),Misplaced Titles,21,7150,1.525943251700708
IDS,N/A,23,67564,1.621763881833735
A*(h2),Manhattan,23,1064,1.3539610086951939
A*(h1),Misplaced Titles,23,16346,1.5247259931728854
IDS,N/A,35,552204,1.4590157734710565
A*(h2),Manhattan,20,554,1.371435819336483
A*(h1),Misplaced Titles,20,6804,1.5546699894526086
IDS,N/A,22,58919,1.6475165631187185
A*(h2),Manhattan,22,338,1.3030190320142425
A*(h1),Misplaced Titles,22,10015,1.520014639136593
IDS,N/A,24,69716,1.5914958819912077
A*(h2),Manhattan,15,72,1.3299097391115837
A*(h1),Misplaced Titles,15,509,1.5151228646269994
IDS,N/A,15,6165,1.7892136608267595
A*(h2),Manhattan,23,2311,1.4004002239429618
A*(h1),Misplaced Titles,23,18229,1.5319710502167188
IDS,N/A,29,227837,1.5301910726984318
A*(h2),Manhattan,21,552,1.3507299432927449
A*(h1),Misplaced Titles,21,8353,1.5372850505689089
IDS,N/A,29,259529,1.537078561606386
A*(h2),Manhattan,25,2523,1.3679703677244852
A*(h1),Misplaced Titles,25,34789,1.519349466913142
IDS,N/A,27,337796,1.6023780292871708
A*(h2),Manhattan,21,985,1.3884958383486148
A*(h1),Misplaced Titles,21,8612,1.5395220225183297
IDS,N/A,21,53314,1.6791429849169013
A*(h2),Manhattan,14,112,1.400788978092904
A*(h1),Misplaced Titles,14,317,1.5088535540086228
IDS,N/A,14,10990,1.9437602311163775
A*(h2),Manhattan,26,3761,1.3724978306086866
A*(h1),Misplaced Titles,26,42087,1.5060931906626946
IDS,N/A,44,1580556,1.3831906447210272
A*(h2),Manhattan,24,2567,1.3869455491182423
A*(h1),Misplaced Titles,24,32654,1.5419868953236335
IDS,N/A,28,362726,1.5796336681359608
A*(h2),Manhattan,25,2355,1.364204998464612
A*(h1),Misplaced Titles,25,37537,1.523976893932009
IDS,N/A,31,302755,1.502482414373339
A*(h2),Manhattan,23,1339,1.367561864332738
A*(h1),Misplaced Titles,23,16430,1.5250658270289483
IDS,N/A,33,422341,1.4807258006960344
A*(h2),Manhattan,24,1291,1.3477890596219924
A*(h1),Misplaced Titles,24,21742,1.5160754392674072
IDS,N/A,28,194772,1.5449401562958878
A*(h2),Manhattan,16,202,1.3934277672185094
A*(h1),Misplaced Titles,16,923,1.5322340398188792
IDS,N/A,20,45789,1.710165173139682
A*(h2),Manhattan,23,1062,1.3538502552058413
A*(h1),Misplaced Titles,23,17456,1.5290876466728909
IDS,N/A,29,313467,1.5471194860506299
A*(h2),Manhattan,22,1147,1.3774348427944159
A*(h1),Misplaced Titles,22,9802,1.5185300669005934
IDS,N/A,22,53472,1.640268095639953
A*(h2),Manhattan,26,5747,1.3950632304196802
A*(h1),Misplaced Titles,24,21604,1.5156732657369825
IDS,N/A,30,319258,1.525707892883624
A*(h2),Manhattan,28,5791,1.3626491695887553
A*(h1),Misplaced Titles,28,86609,1.5008646770667107
IDS,N/A,34,483834,1.469592586510165
A*(h2),Manhattan,21,1295,1.4067059431674518
A*(h1),Misplaced Titles,21,8055,1.5346280117932973
IDS,N/A,25,139595,1.606182147683777
A*(h2),Manhattan,24,4179,1.41539616796413
A*(h1),Misplaced Titles,24,31683,1.5400486098534392
IDS,N/A,26,212816,1.6029620529557067
A*(h2),Manhattan,20,1119,1.4205008709137756
A*(h1),Misplaced Titles,20,5009,1.5310435759303895
IDS,N/A,20,30144,1.6747887850842798
A*(h2),Manhattan,26,4922,1.3867732203720369
A*(h1),Misplaced Titles,24,31874,1.5404343357967965
IDS,N/A,34,602429,1.4790989592117694
A*(h2),Manhattan,28,5601,1.3610266452124933
A*(h1),Misplaced Titles,28,77247,1.4947453146732108
IDS,N/A,38,779546,1.429053431230383
A*(h2),Manhattan,24,2267,1.3797820157689693
A*(h1),Misplaced Titles,24,26835,1.529428692166122
IDS,N/A,36,650740,1.4503858086849457
A*(h2),Manhattan,26,6378,1.4006641718632575
A*(h1),Misplaced Titles,26,42750,1.5069988734374467
IDS,N/A,26,218388,1.6045562729941605
A*(h2),Manhattan,22,1138,1.3769417153436407
A*(h1),Misplaced Titles,22,9251,1.514541938469213
IDS,N/A,34,485472,1.469738677363683
A*(h2),Manhattan,25,5852,1.414790622929671
A*(h1),Misplaced Titles,23,18044,1.531291770831272
IDS,N/A,25,112787,1.5925400456086942
A*(h2),Manhattan,19,567,1.3961286011275513
A*(h1),Misplaced Titles,19,3684,1.5406395152408057
IDS,N/A,29,227135,1.5300282528515938
A*(h2),Manhattan,26,1158,1.3117012867944704
A*(h1),Misplaced Titles,26,41770,1.5056552983111244
IDS,N/A,28,179731,1.5405120750422034
A*(h2),Manhattan,18,162,1.3266331159801357
A*(h1),Misplaced Titles,18,1827,1.5177760554266555
IDS,N/A,18,31305,1.7772818963239208
A*(h2),Manhattan,24,3485,1.404726523250377
A*(h1),Misplaced Titles,24,32300,1.5412867269671078
IDS,N/A,28,233517,1.5549830550855301
A*(h2),Manhattan,19,289,1.3474756910280077
A*(h1),Misplaced Titles,19,2429,1.5072330046337339
IDS,N/A,23,116151,1.6604216569689387
A*(h2),Manhattan,27,3751,1.356362634498379
A*(h1),Misplaced Titles,27,72750,1.5137978664363443
IDS,N/A,31,310726,1.5037424878842482
A*(h2),Manhattan,18,346,1.3837568483744274
A*(h1),Misplaced Titles,18,1883,1.5203239212787276
IDS,N/A,20,35347,1.688175635292153
A*(h2),Manhattan,25,2201,1.3605195968102026
A*(h1),Misplaced Titles,25,35012,1.519737838868426
IDS,N/A,35,599450,1.462442016902168
A*(h2),Manhattan,26,3629,1.3706131157982517
A*(h1),Misplaced Titles,26,42801,1.5070679808559415
IDS,N/A,34,446608,1.466136172437916
A*(h2),Manhattan,25,4594,1.401159706255227
A*(h1),Misplaced Titles,25,37487,1.523895643319198
IDS,N/A,29,255202,1.536187682083811
A*(h2),Manhattan,22,1296,1.3851029222200786
A*(h1),Misplaced Titles,22,14358,1.5451079100405314
IDS,N/A,26,286759,1.6214535138097614
A*(h2),Manhattan,28,5185,1.3572804654743877
A*(h1),Misplaced Titles,28,85216,1.4999957925908145
IDS,N/A,36,560877,1.4444109347097724
A*(h2),Manhattan,22,546,1.331735102995585
A*(h1),Misplaced Titles,22,9240,1.5144600336958438
IDS,N/A,30,295599,1.521797146236673
A*(h2),Manhattan,23,2583,1.4071916033818335
A*(h1),Misplaced Titles,23,18552,1.5331413812102619
IDS,N/A,27,163800,1.5599933137585373
A*(h2),Manhattan,27,3924,1.3586296057642933
A*(h1),Misplaced Titles,27,74761,1.5153274316847745
IDS,N/A,31,298110,1.5017332331857143
A*(h2),Manhattan,27,4888,1.3697284891110912
A*(h1),Misplaced Titles,27,72680,1.5137438941957633
IDS,N/A,31,416607,1.5180340115225899
A*(h2),Manhattan,26,2172,1.3438189540167174
A*(h1),Misplaced Titles,26,42385,1.5065019547284062
IDS,N/A,32,570723,1.5131719879122956
A*(h2),Manhattan,24,637,1.3086971089577866
A*(h1),Misplaced Titles,24,19382,1.5088345072644986
IDS,N/A,26,143064,1.5786637236591667
A*(h2),Manhattan,22,1104,1.375044572111741
A*(h1),Misplaced Titles,22,10800,1.5252373910888068
IDS,N/A,28,175243,1.5391214167834897
A*(h2),Manhattan,26,3999,1.3757407215471134
A*(h1),Misplaced Titles,26,52596,1.5190606172697427
IDS,N/A,46,1771048,1.3671969918673967
A*(h2),Manhattan,22,1644,1.400158996206415
A*(h1),Misplaced Titles,22,10160,1.5210081186381357
IDS,N/A,28,153664,1.5319151778426838
A*(h2),Manhattan,26,1327,1.3185919501850116
A*(h1),Misplaced Titles,24,22101,1.5171103231942278
IDS,N/A,26,379977,1.6391022647972489
A*(h2),Manhattan,27,5497,1.3756982202922352
A*(h1),Misplaced Titles,27,74894,1.515427189639332
IDS,N/A,29,267900,1.538762071199041
A*(h2),Manhattan,18,256,1.360790000174377
A*(h1),Misplaced Titles,18,2001,1.525466293724518
IDS,N/A,24,217409,1.6687318813088663
A*(h2),Manhattan,26,4090,1.3769318155942987
A*(h1),Misplaced Titles,26,41736,1.5056081423432293
IDS,N/A,26,146847,1.5802492029331536
A*(h2),Manhattan,24,3384,1.4030062254661115
A*(h1),Misplaced Titles,24,26526,1.5286908175380174
IDS,N/A,28,181655,1.5410980209137228
A*(h2),Manhattan,20,606,1.3776015768185816
A*(h1),Misplaced Titles,20,5252,1.5346743547207617
IDS,N/A,20,84293,1.7631512750150193
A*(h2),Manhattan,24,1819,1.367182096112341
A*(h1),Misplaced Titles,24,19521,1.509283830186302
IDS,N/A,26,153929,1.5831144935651988
A*(h2),Manhattan,21,410,1.3317364261492084
A*(h1),Misplaced Titles,21,7853,1.5327731551007764
IDS,N/A,27,261307,1.587213043690968
A*(h2),Manhattan,21,1178,1.4003771438010375
A*(h1),Misplaced Titles,21,8545,1.5389495541332565
IDS,N/A,27,153596,1.556281463338787
A*(h2),Manhattan,24,2229,1.3788105132483008
A*(h1),Misplaced Titles,24,19979,1.5107429379319863
IDS,N/A,30,233727,1.5099305175283992
A*(h2),Manhattan,22,903,1.3625405725841497
A*(h1),Misplaced Titles,22,13771,1.5421790336222223
IDS,N/A,26,230958,1.6080136504389007
A*(h2),Manhattan,28,9842,1.3887053864393197
A*(h1),Misplaced Titles,26,42851,1.507135656404834
IDS,N/A,30,240538,1.5113769337973078
A*(h2),Manhattan,21,1026,1.3911948764526323
A*(h1),Misplaced Titles,21,7859,1.5328289014312464
IDS,N/A,29,223586,1.5291975977938712
A*(h2),Manhattan,24,2650,1.3887857278852798
A*(h1),Misplaced Titles,24,27561,1.5311307918180648
IDS,N/A,32,385832,1.4947719692318604
A*(h2),Manhattan,21,903,1.382760725287406
A*(h1),Misplaced Titles,21,8159,1.535565780222226
IDS,N/A,37,765488,1.4421995702404042
A*(h2),Manhattan,25,2374,1.3646435554624181
A*(h1),Misplaced Titles,25,35742,1.5209927853013214
IDS,N/A,37,842670,1.4459487704178138
A*(h2),Manhattan,21,1019,1.3907414213363538
A*(h1),Misplaced Titles,21,7801,1.5322883139182213
IDS,N/A,25,123424,1.5982914811601772
A*(h2),Manhattan,21,1797,1.428823155785918
A*(h1),Misplaced Titles,21,7977,1.5339170872080092
IDS,N/A,21,51169,1.6758626626667272
A*(h2),Manhattan,21,1435,1.413599168379592
A*(h1),Misplaced Titles,21,8517,1.5387090460758357
IDS,N/A,27,153207,1.5561353047927606
A*(h2),Manhattan,23,1988,1.3912635523073429
A*(h1),Misplaced Titles,23,16826,1.526645842449899
IDS,N/A,27,208422,1.5739752883728677
A*(h2),Manhattan,19,1005,1.438827534090307
A*(h1),Misplaced Titles,19,3848,1.5441752321105502
IDS,N/A,19,24110,1.7007557912030342
A*(h2),Manhattan,21,144,1.267007443433101
A*(h1),Misplaced Titles,21,5146,1.5022307801913604
IDS,N/A,21,46239,1.6677972704274733
A*(h2),Manhattan,18,124,1.3070770965435563
A*(h1),Misplaced Titles,18,1877,1.5200543839668519
IDS,N/A,20,36310,1.690446040193529
A*(h2),Manhattan,26,1347,1.3193508224858166
A*(h1),Misplaced Titles,26,42008,1.5059843603579453
IDS,N/A,26,222762,1.60578056202947
A*(h2),Manhattan,25,3791,1.3904332714071237
A*(h1),Misplaced Titles,25,36242,1.521838217581152
IDS,N/A,33,1168804,1.5271122476912262
A*(h2),Manhattan,25,1923,1.353191220330391
A*(h1),Misplaced Titles,25,33345,1.5167752340192546
IDS,N/A,31,345138,1.5088460432543285
A*(h2),Manhattan,23,912,1.3449168283469195
A*(h1),Misplaced Titles,23,17308,1.5285216827452657
IDS,N/A,25,99024,1.584271532856748
A*(h2),Manhattan,10,27,1.3903891703159095
A*(h1),Misplaced Titles,10,68,1.5249334511509007
IDS,N/A,10,1374,2.059674884480148
A*(h2),Manhattan,18,157,1.3243245352563238
A*(h1),Misplaced Titles,18,2044,1.5272692405409374
IDS,N/A,18,124510,1.9189643289452738
A*(h2),Manhattan,21,1028,1.3913238939167096
A*(h1),Misplaced Titles,21,8331,1.5370920046671384
IDS,N/A,27,171109,1.5625176093786157
A*(h2),Manhattan,21,669,1.3631514216871257
A*(h1),Misplaced Titles,21,8289,1.5367221104862019
IDS,N/A,21,73900,1.7054547907608448
A*(h2),Manhattan,20,541,1.369808520402566
A*(h1),Misplaced Titles,20,6106,1.5462789367007632
IDS,N/A,32,405854,1.4971370469858096
A*(h2),Manhattan,20,540,1.3696818094354373
A*(h1),Misplaced Titles,20,4690,1.5260144363483654
IDS,N/A,30,250070,1.513336080343401
A*(h2),Manhattan,23,1283,1.3650240067608508
A*(h1),Misplaced Titles,23,17044,1.5275005337721304
IDS,N/A,25,203579,1.6306070627148375
A*(h2),Manhattan,22,1391,1.38956384567681
A*(h1),Misplaced Titles,20,4940,1.5299820916150821
IDS,N/A,26,260728,1.6155295660304436
A*(h2),Manhattan,24,2463,1.3845575658816225
A*(h1),Misplaced Titles,24,30689,1.53800452795406
IDS,N/A,32,428518,1.499681497741738
A*(h2),Manhattan,22,125,1.2454149981744986
A*(h1),Misplaced Titles,22,9779,1.5183679229720537
IDS,N/A,22,70271,1.6607643208990948
A*(h2),Manhattan,23,1665,1.3805797170225602
A*(h1),Misplaced Titles,23,17966,1.5310033734125497
IDS,N/A,23,78648,1.6325105111457516
A*(h2),Manhattan,20,424,1.3532196416202211
A*(h1),Misplaced Titles,20,3917,1.512333869712048
IDS,N/A,32,362016,1.4917987629011475
A*(h2),Manhattan,22,1176,1.3789990569281068
A*(h1),Misplaced Titles,22,10505,1.5233185471038315
IDS,N/A,28,365096,1.5800011226238444
A*(h2),Manhattan,25,4908,1.4048701410753284
A*(h1),Misplaced Titles,25,38047,1.52479976631586
IDS,N/A,25,106603,1.5889519966564432
A*(h2),Manhattan,17,162,1.3488742729012237
A*(h1),Misplaced Titles,17,1157,1.5142447616172465
IDS,N/A,21,39983,1.6562920706217472
A*(h2),Manhattan,24,2529,1.386083949573439
A*(h1),Misplaced Titles,24,21715,1.5159969460011535
IDS,N/A,28,239858,1.5564716750355387
A*(h2),Manhattan,24,3138,1.3986011225162203
A*(h1),Misplaced Titles,24,30286,1.537157658762145
IDS,N/A,28,236196,1.5556166780890301
A*(h2),Manhattan,18,679,1.4365677036559865
A*(h1),Misplaced Titles,18,1977,1.5244440221618112
IDS,N/A,20,25093,1.6595014237026189
A*(h2),Manhattan,26,4420,1.3810472862477148
A*(h1),Misplaced Titles,26,43060,1.5074177206237458
IDS,N/A,28,234163,1.5551364825280924
A*(h2),Manhattan,19,629,1.4037746724057008
A*(h1),Misplaced Titles,19,3621,1.539241501612861
IDS,N/A,19,51636,1.7703133174946397
A*(h2),Manhattan,20,309,1.3319806751201366
A*(h1),Misplaced Titles,20,4175,1.5171650305082127
IDS,N/A,38,712887,1.4256957678086
A*(h2),Manhattan,25,1147,1.325508560024766
A*(h1),Misplaced Titles,25,38025,1.5247644889914913
IDS,N/A,37,901737,1.4485987467431973
A*(h2),Manhattan,26,7135,1.40671934764634
A*(h1),Misplaced Titles,26,49273,1.5152523343366642
IDS,N/A,30,358531,1.5316195120988108
A*(h2),Manhattan,26,5064,1.3882910593928024
A*(h1),Misplaced Titles,26,44118,1.5088256896336587
IDS,N/A,28,175710,1.5392677131914256
A*(h2),Manhattan,21,633,1.3595656288729452
A*(h1),Misplaced Titles,21,7825,1.5325124680339948
IDS,N/A,25,109809,1.5908363923923354
A*(h2),Manhattan,22,621,1.3395493226301143
A*(h1),Misplaced Titles,22,9328,1.5151126824145587
IDS,N/A,26,137308,1.5761722831459237
A*(h2),Manhattan,23,2600,1.4075930119141857
A*(h1),Misplaced Titles,23,17841,1.5305386910032264
IDS,N/A,29,214800,1.527085139508544
A*(h2),Manhattan,18,295,1.37155217827913
A*(h1),Misplaced Titles,18,2051,1.5275593480010345
IDS,N/A,18,21047,1.7385101612487968
A*(h2),Manhattan,23,1009,1.3508401605376152
A*(h1),Misplaced Titles,23,16696,1.5261311084667957
IDS,N/A,35,505474,1.4553344955550491
A*(h2),Manhattan,30,8997,1.3545756279606218
A*(h1),Misplaced Titles,28,86734,1.5009419857836586
IDS,N/A,34,438552,1.4653514450584215
A*(h2),Manhattan,20,178,1.2957493513826008
A*(h1),Misplaced Titles,20,4072,1.5152712682926015
IDS,N/A,30,308361,1.5239427360441984
A*(h2),Manhattan,24,2436,1.3839218094461223
A*(h1),Misplaced Titles,24,30983,1.5386156461623544
IDS,N/A,24,89103,1.6078499393814916
A*(h2),Manhattan,22,586,1.336021748863881
A*(h1),Misplaced Titles,20,4292,1.5192630855908753
IDS,N/A,28,205216,1.5478249010978253
A*(h2),Manhattan,24,3434,1.4038639184529997
A*(h1),Misplaced Titles,24,21593,1.5156411025671144
IDS,N/A,28,323166,1.5731321335013355
A*(h2),Manhattan,21,647,1.360982637473732
A*(h1),Misplaced Titles,21,7740,1.5317156192714998
IDS,N/A,25,126253,1.5997409731670602
A*(h2),Manhattan,28,4938,1.3549165224064432
A*(h1),Misplaced Titles,28,81985,1.4979265356027074
IDS,N/A,38,791484,1.4296250903969057
A*(h2),Manhattan,24,3225,1.400195695778212
A*(h1),Misplaced Titles,24,21822,1.516307464663507
IDS,N/A,38,767639,1.4284747017659596
A*(h2),Manhattan,27,4166,1.3616443128948363
A*(h1),Misplaced Titles,27,59476,1.5025449470294534
IDS,N/A,33,403987,1.4787335312960894
A*(h2),Manhattan,17,68,1.2817243702767622
A*(h1),Misplaced Titles,17,1145,1.513316385736494
IDS,N/A,17,16132,1.7681172913808383
A*(h2),Manhattan,17,191,1.3620041578464128
A*(h1),Misplaced Titles,17,1086,1.5086143173082907
IDS,N/A,19,44887,1.757310288129942
A*(h2),Manhattan,20,457,1.3583003418819828
A*(h1),Misplaced Titles,20,4081,1.5154385465912994
IDS,N/A,26,98932,1.5564255017686093
A*(h2),Manhattan,24,2492,1.385233018644075
A*(h1),Misplaced Titles,24,20098,1.511116804035873
IDS,N/A,26,153182,1.582818314450728
A*(h2),Manhattan,26,1767,1.333195114271014
A*(h1),Misplaced Titles,26,48284,1.5140711300560954
IDS,N/A,36,692855,1.4529145247802693
A*(h2),Manhattan,19,803,1.42193506979713
A*(h1),Misplaced Titles,19,3791,1.5429628239968134
IDS,N/A,19,19996,1.6840905069691934
A*(h2),Manhattan,20,470,1.360206647280731
A*(h1),Misplaced Titles,20,5196,1.5338520005987077
IDS,N/A,38,849366,1.43228291816282
A*(h2),Manhattan,26,3934,1.374873875441298
A*(h1),Misplaced Titles,24,20468,1.5122658395033561
IDS,N/A,26,233082,1.6085799222780717
A*(h2),Manhattan,24,1197,1.3435502773863233
A*(h1),Misplaced Titles,24,25972,1.5273470300689904
IDS,N/A,36,681391,1.452241317667141
A*(h2),Manhattan,26,2293,1.3466238742644512
A*(h1),Misplaced Titles,26,38332,1.5006894386617056
IDS,N/A,32,467956,1.5038132494108563
A*(h2),Manhattan,24,1312,1.3486955041457056
A*(h1),Misplaced Titles,24,24322,1.523175586360129
IDS,N/A,44,1271070,1.3763570897092705
A*(h2),Manhattan,23,1038,1.3525054237558236
A*(h1),Misplaced Titles,23,17535,1.5293878729121966
IDS,N/A,29,286193,1.5422708685526998
A*(h2),Manhattan,22,939,1.3649638930753978
A*(h1),Misplaced Titles,22,10997,1.5264911225311089
IDS,N/A,26,109706,1.5626258867446217
A*(h2),Manhattan,22,1171,1.378732010482857
A*(h1),Misplaced Titles,22,9023,1.512824955081502
IDS,N/A,26,137051,1.5760587144271485
A*(h2),Manhattan,24,1940,1.3708556891739327
A*(h1),Misplaced Titles,24,21784,1.5161973544223277
IDS,N/A,36,631980,1.449207751053337
A*(h2),Manhattan,19,315,1.3535990133897464
A*(h1),Misplaced Titles,19,2682,1.5151136072182387
IDS,N/A,19,47960,1.763445579782513
A*(h2),Manhattan,24,1258,1.346335694318515
A*(h1),Misplaced Titles,24,22276,1.5176089660946455
IDS,N/A,28,176108,1.5393920984384104
A*(h2),Manhattan,23,1991,1.3913547687648538
A*(h1),Misplaced Titles,23,17563,1.5294939717482332
IDS,N/A,29,301167,1.5449854454765553
A*(h2),Manhattan,26,5081,1.3884700220591513
A*(h1),Misplaced Titles,26,43370,1.5078336783734914
IDS,N/A,28,251525,1.5591140976436035
A*(h2),Manhattan,22,903,1.3625405725841497
A*(h1),Misplaced Titles,22,10300,1.5219545804998702
IDS,N/A,32,364963,1.4921767751973052
A*(h2),Manhattan,21,1224,1.4029339028561667
A*(h1),Misplaced Titles,21,8054,1.5346189389385647
IDS,N/A,23,75828,1.629920809134315
A*(h2),Manhattan,17,92,1.3047188322621628
A*(h1),Misplaced Titles,17,1066,1.5069656913877758
IDS,N/A,21,44200,1.664219415058585
A*(h2),Manhattan,17,406,1.4237794092296678
A*(h1),Misplaced Titles,17,1624,1.5447492800030462
IDS,N/A,21,47315,1.6696252061052452
A*(h2),Manhattan,27,9954,1.4062870791978164
A*(h1),Misplaced Titles,25,38348,1.5252804673531004
IDS,N/A,39,878546,1.4203789194476815
A*(h2),Manhattan,24,3225,1.400195695778212
A*(h1),Misplaced Titles,24,26686,1.5290739108161728
IDS,N/A,28,224276,1.55274230539004
A*(h2),Manhattan,23,1776,1.384459095256085
A*(h1),Misplaced Titles,23,16897,1.5269253625236547
IDS,N/A,27,181830,1.5660384735697368
A*(h2),Manhattan,26,2561,1.3523611189579097
A*(h1),Misplaced Titles,26,41455,1.5052169919157246
IDS,N/A,32,361836,1.491775577766601
A*(h2),Manhattan,24,2743,1.3907831125047587
A*(h1),Misplaced Titles,24,23877,1.5220041033762617
IDS,N/A,38,769106,1.4285464743032579
A*(h2),Manhattan,14,44,1.3103565287893406
A*(h1),Misplaced Titles,14,314,1.5078290899183293
IDS,N/A,16,16577,1.8353509506205818
A*(h2),Manhattan,23,1063,1.3539056568654133
A*(h1),Misplaced Titles,23,17526,1.529353735297285
IDS,N/A,37,658434,1.4363394466381918
A*(h2),Manhattan,21,1016,1.390546174610751
A*(h1),Misplaced Titles,19,3758,1.5422529860366245
IDS,N/A,25,99902,1.5848310354043205
A*(h2),Manhattan,20,176,1.2950174885756143
A*(h1),Misplaced Titles,20,4149,1.516691216726898
IDS,N/A,20,85526,1.764431928632394
A*(h2),Manhattan,21,499,1.3442528885333196
A*(h1),Misplaced Titles,21,5403,1.50572105130731
IDS,N/A,23,70831,1.6250969570323126
A*(h2),Manhattan,13,132,1.45586488672749
A*(h1),Misplaced Titles,13,254,1.5310423680948388
IDS,N/A,13,3694,1.8811474481972685
A*(h2),Manhattan,24,875,1.3261225769078542
A*(h1),Misplaced Titles,24,22618,1.5185727123511383
